P.s,Item,Cond,Antecedent,Consequent,Premise,Conclusion,CondType,Did the conclusion follow with logical neccesity 
22,32,7,1,0,1,0,CF,No
23,1,7,1,0,1,0,CF,No
23,2,6,1,0,0,0,ACF,No
23,3,5,1,1,0,0,MPF,No
23,4,4,1,1,0,0,DB,No
23,5,3,1,0,0,0,CB,Yes
23,6,2,1,1,1,0,AC,Yes
23,7,1,1,1,0,0,MP,Yes
23,8,8,1,1,0,0,DF,Yes
23,9,7,1,0,0,0,CF,No
23,10,6,1,0,1,0,ACF,No
23,11,5,1,0,1,0,MPF,No
23,12,4,1,0,1,0,DB,No
23,13,3,1,1,1,0,CB,No
23,14,2,1,0,1,0,AC,Yes
23,15,1,1,0,0,0,MP,Yes
23,16,8,1,0,1,0,DF,Yes
23,17,7,1,0,0,0,CF,No
23,18,6,1,1,1,0,ACF,No
23,19,5,1,0,0,0,MPF,No
23,20,4,0,1,0,0,DB,No
23,21,3,1,0,1,0,CB,Yes
23,22,2,1,1,1,0,AC,Yes
23,23,1,0,0,1,0,MP,Yes
23,24,8,1,1,1,0,DF,Yes
23,25,7,1,0,1,0,CF,No
23,26,6,1,0,1,0,ACF,No
23,27,5,1,0,0,0,MPF,No
23,28,4,1,1,0,0,DB,No
23,29,3,1,1,1,0,CB,Yes
23,30,2,1,1,1,0,AC,Yes
23,31,1,1,0,0,0,MP,Yes
23,32,8,1,0,0,0,DF,Yes
24,1,8,1,1,0,0,DF,Yes
24,2,7,0,0,0,0,CF,No
24,3,6,1,0,1,0,ACF,No
24,4,5,1,1,0,0,MPF,No
24,5,4,1,0,0,0,DB,No
24,6,3,1,0,0,0,CB,Yes
24,7,2,1,1,1,0,AC,Yes
24,8,1,1,0,1,0,MP,Yes
24,9,8,1,1,1,0,DF,No
24,10,7,1,0,0,0,CF,No
24,11,6,1,1,1,0,ACF,No
24,12,5,1,0,0,0,MPF,No
24,13,4,1,1,1,0,DB,No
24,14,3,1,1,1,0,CB,Yes
24,15,2,1,1,1,0,AC,Yes
24,16,1,1,1,1,0,MP,Yes
24,17,8,1,1,1,0,DF,Yes
24,18,7,1,1,1,0,CF,No
24,19,6,1,0,1,0,ACF,No
24,20,5,1,0,1,0,MPF,No
24,21,4,1,1,0,0,DB,No
24,22,3,1,0,1,0,CB,Yes
24,23,2,1,1,1,0,AC,Yes
24,24,1,1,0,0,0,MP,Yes
24,25,8,1,0,0,0,DF,Yes
24,26,7,1,0,0,0,CF,No
24,27,6,1,0,0,0,ACF,No
24,28,5,1,1,0,0,MPF,No
24,29,4,1,0,0,0,DB,Yes
24,30,3,1,0,0,0,CB,Yes
24,31,2,1,1,1,0,AC,No
24,32,1,1,1,1,0,MP,Yes
25,1,1,1,0,0,0,MP,Yes
25,2,8,1,0,1,0,DF,Yes
25,3,7,1,0,0,0,CF,Yes
25,4,6,1,0,1,0,ACF,No
25,5,5,1,0,0,0,MPF,No
25,6,4,1,1,1,0,DB,No
25,7,3,1,0,0,0,CB,Yes
25,8,2,1,0,1,0,AC,Yes
25,9,1,1,0,1,0,MP,Yes
25,10,8,0,1,0,0,DF,Yes
25,11,7,1,1,0,0,CF,No
25,12,6,1,0,0,0,ACF,No
25,13,5,1,1,0,0,MPF,No
25,14,4,1,0,0,0,DB,No
25,15,3,1,0,1,0,CB,Yes
25,16,2,1,0,0,0,AC,Yes
25,17,1,1,0,1,0,MP,Yes
25,18,8,1,0,0,0,DF,Yes
25,19,7,1,1,1,0,CF,No
25,20,6,1,1,0,0,ACF,No
25,21,5,0,1,0,0,MPF,No
25,22,4,1,0,0,0,DB,No
25,23,3,1,0,0,0,CB,Yes
25,24,2,1,0,1,0,AC,Yes
25,25,1,1,0,0,0,MP,Yes
25,26,8,1,1,0,0,DF,Yes
25,27,7,1,0,0,0,CF,No
25,28,6,1,1,1,0,ACF,No
25,29,5,1,0,0,0,MPF,No
25,30,4,0,1,0,0,DB,No
25,31,3,1,1,1,0,CB,Yes
25,32,2,1,1,1,0,AC,Yes
26,1,2,1,0,1,0,AC,Yes
26,2,1,1,0,0,0,MP,Yes
26,3,8,1,0,0,0,DF,No
26,4,7,1,1,1,0,CF,No
26,5,6,1,1,0,0,ACF,No
26,6,5,1,0,1,0,MPF,No
26,7,4,1,0,1,0,DB,No
26,8,3,0,0,1,0,CB,Yes
26,9,2,1,0,0,0,AC,Yes
26,10,1,1,0,1,0,MP,Yes
26,11,8,1,0,0,0,DF,Yes
26,12,7,1,1,0,0,CF,No
26,13,6,1,1,1,0,ACF,No
26,14,5,1,1,0,0,MPF,No
26,15,4,1,1,1,0,DB,Yes
26,16,3,1,0,1,0,CB,Yes
26,17,2,1,0,1,0,AC,Yes
26,18,1,1,0,1,0,MP,Yes
26,19,8,0,0,0,0,DF,No
26,20,7,1,1,1,0,CF,No
26,21,6,1,1,1,0,ACF,No
26,22,5,1,0,0,0,MPF,No
26,23,4,1,0,0,0,DB,No
26,24,3,0,0,0,0,CB,Yes
26,25,2,1,0,1,0,AC,Yes
26,26,1,1,0,1,0,MP,Yes
26,27,8,1,1,1,0,DF,No
26,28,7,1,0,0,0,CF,No
26,29,6,1,1,0,0,ACF,No
26,30,5,1,1,0,0,MPF,No
26,31,4,1,0,1,0,DB,Yes
26,32,3,1,0,0,0,CB,Yes
27,1,3,1,0,0,0,CB,Yes
27,2,2,1,0,0,0,AC,Yes
27,3,1,1,0,1,0,MP,Yes
27,4,8,1,0,1,0,DF,Yes
27,5,7,1,0,0,0,CF,No
27,6,6,1,0,0,0,ACF,No
27,7,5,1,1,0,0,MPF,Yes
27,8,4,1,0,1,0,DB,No
27,9,3,1,0,0,0,CB,Yes
27,10,2,1,1,1,0,AC,Yes
27,11,1,1,0,1,0,MP,Yes
27,12,8,0,0,0,0,DF,Yes
27,13,7,1,0,0,0,CF,No
27,14,6,1,0,0,0,ACF,No
27,15,5,1,0,1,0,MPF,No
27,16,4,1,1,0,0,DB,No
27,17,3,0,0,0,0,CB,Yes
27,18,2,1,1,0,0,AC,Yes
27,19,1,1,0,0,0,MP,Yes
27,20,8,1,1,0,0,DF,Yes
27,21,7,1,0,0,0,CF,No
27,22,6,1,1,0,0,ACF,No
27,23,5,1,1,0,0,MPF,No
27,24,4,1,1,1,0,DB,No
27,25,3,1,1,1,0,CB,No
27,26,2,0,0,1,0,AC,Yes
27,27,1,1,1,0,0,MP,Yes
27,28,8,1,1,0,0,DF,Yes
27,29,7,1,0,0,0,CF,No
27,30,6,1,0,1,0,ACF,No
27,31,5,1,1,1,0,MPF,Yes
27,32,4,1,0,0,0,DB,No
28,1,4,1,1,1,0,DB,No
28,2,3,1,0,0,0,CB,Yes
28,3,2,1,0,1,0,AC,Yes
28,4,1,1,1,1,0,MP,Yes
28,5,8,1,0,0,0,DF,Yes
28,6,7,1,0,0,0,CF,Yes
28,7,6,1,1,0,0,ACF,No
28,8,5,1,1,0,0,MPF,No
28,9,4,1,0,1,0,DB,No
28,10,3,1,0,0,0,CB,Yes
28,11,2,1,1,1,0,AC,Yes
28,12,1,1,0,0,0,MP,Yes
28,13,8,1,1,1,0,DF,Yes
28,14,7,1,0,0,0,CF,Yes
28,15,6,1,1,1,0,ACF,No
28,16,5,1,1,1,0,MPF,No
28,17,4,1,0,1,0,DB,No
28,18,3,1,1,1,0,CB,Yes
28,19,2,1,0,1,0,AC,Yes
28,20,1,1,0,1,0,MP,Yes
28,21,8,1,0,0,0,DF,Yes
28,22,7,0,1,1,0,CF,Yes
28,23,6,1,0,0,0,ACF,No
28,24,5,0,1,0,0,MPF,No
28,25,4,0,0,1,0,DB,No
28,26,3,1,1,0,0,CB,Yes
28,27,2,1,1,1,0,AC,Yes
28,28,1,1,0,1,0,MP,Yes
28,29,8,0,1,1,0,DF,Yes
28,30,7,1,0,0,0,CF,No
28,31,6,1,1,0,0,ACF,Yes
28,32,5,1,0,0,0,MPF,No
29,1,5,1,1,1,0,MPF,No
29,2,4,1,0,0,0,DB,No
29,3,3,0,1,0,0,CB,Yes
29,4,2,1,0,1,0,AC,Yes
29,5,1,1,1,0,0,MP,Yes
29,6,8,1,1,1,0,DF,Yes
29,7,7,1,1,1,0,CF,No
29,8,6,1,1,0,0,ACF,No
29,9,5,1,1,0,0,MPF,No
29,10,4,1,0,0,0,DB,No
29,11,3,0,0,0,0,CB,Yes
29,12,2,1,1,1,0,AC,Yes
29,13,1,1,1,1,0,MP,Yes
29,14,8,1,0,0,0,DF,Yes
29,15,7,1,1,0,0,CF,Yes
29,16,6,1,1,0,0,ACF,No
29,17,5,1,1,1,0,MPF,No
29,18,4,1,0,0,0,DB,No
29,19,3,1,1,1,0,CB,Yes
29,20,2,1,0,1,0,AC,Yes
29,21,1,1,1,0,0,MP,Yes
29,22,8,1,1,0,0,DF,Yes
29,23,7,1,1,0,0,CF,Yes
29,24,6,1,0,1,0,ACF,No
29,25,5,0,1,0,0,MPF,No
29,26,4,1,0,0,0,DB,No
29,27,3,1,1,0,0,CB,Yes
29,28,2,1,0,0,0,AC,Yes
29,29,1,1,0,0,0,MP,Yes
29,30,8,1,1,0,0,DF,Yes
29,31,7,1,1,0,0,CF,Yes
29,32,6,1,1,1,0,ACF,No
30,1,6,1,1,0,0,ACF,Yes
30,2,5,1,1,1,0,MPF,Yes
30,3,4,1,1,0,0,DB,No
30,4,3,0,1,0,0,CB,Yes
30,5,2,1,1,0,0,AC,Yes
30,6,1,1,1,0,0,MP,Yes
30,7,8,1,0,1,0,DF,Yes
30,8,7,1,1,0,0,CF,No
30,9,6,0,1,0,0,ACF,No
30,10,5,0,1,0,0,MPF,No
30,11,4,1,0,1,0,DB,No
30,12,3,1,0,0,0,CB,Yes
30,13,2,1,0,0,0,AC,Yes
30,14,1,1,1,0,0,MP,Yes
30,15,8,1,0,0,0,DF,Yes
30,16,7,1,1,0,0,CF,No
30,17,6,1,0,0,0,ACF,No
30,18,5,1,1,1,0,MPF,No
30,19,4,0,0,0,0,DB,No
30,20,3,0,0,0,0,CB,Yes
30,21,2,1,1,1,0,AC,Yes
30,22,1,1,0,0,0,MP,Yes
30,23,8,0,0,0,0,DF,Yes
30,24,7,1,1,0,0,CF,No
30,25,6,1,1,0,0,ACF,No
30,26,5,1,1,1,0,MPF,No
30,27,4,0,0,1,0,DB,No
30,28,3,1,1,0,0,CB,Yes
30,29,2,1,1,1,0,AC,Yes
30,30,1,0,1,0,0,MP,Yes
30,31,8,1,0,0,0,DF,Yes
30,32,7,1,1,0,0,CF,No
31,1,7,1,0,1,0,CF,No
31,2,6,1,1,1,0,ACF,No
31,3,5,1,0,1,0,MPF,No
31,4,4,1,0,0,0,DB,No
31,5,3,0,0,0,0,CB,Yes
31,6,2,1,1,1,0,AC,Yes
31,7,1,0,0,0,0,MP,Yes
31,8,8,0,1,0,0,DF,Yes
31,9,7,1,0,0,0,CF,No
31,10,6,1,1,1,0,ACF,No
31,11,5,1,1,0,0,MPF,No
31,12,4,1,1,1,0,DB,No
31,13,3,0,0,0,0,CB,Yes
31,14,2,1,1,0,0,AC,Yes
31,15,1,1,1,0,0,MP,Yes
31,16,8,0,1,0,0,DF,Yes
31,17,7,1,1,1,0,CF,No
31,18,6,1,1,1,0,ACF,No
31,19,5,1,1,1,0,MPF,No
31,20,4,1,0,1,0,DB,No
31,21,3,1,0,1,0,CB,Yes
31,22,2,0,0,0,0,AC,Yes
31,23,1,1,1,1,0,MP,Yes
31,24,8,1,0,0,0,DF,Yes
31,25,7,1,1,1,0,CF,No
31,26,6,1,1,1,0,ACF,No
31,27,5,1,0,1,0,MPF,No
31,28,4,1,0,1,0,DB,No
31,29,3,0,0,1,0,CB,Yes
31,30,2,1,1,1,0,AC,Yes
31,31,1,0,1,0,0,MP,Yes
31,32,8,1,1,1,0,DF,Yes
32,1,8,0,0,0,0,DF,Yes
32,2,7,0,1,0,0,CF,No
32,3,6,1,1,0,0,ACF,Yes
32,4,5,1,1,1,0,MPF,No
32,5,4,1,0,1,0,DB,Yes
32,6,3,0,1,1,0,CB,Yes
32,7,2,1,0,0,0,AC,Yes
32,8,1,1,0,1,0,MP,Yes
32,9,8,1,1,1,0,DF,Yes
32,10,7,0,1,1,0,CF,No
32,11,6,1,1,1,0,ACF,Yes
32,12,5,1,1,1,0,MPF,No
32,13,4,1,0,1,0,DB,No
32,14,3,1,1,1,0,CB,Yes
32,15,2,1,1,0,0,AC,Yes
32,16,1,1,0,1,0,MP,Yes
32,17,8,0,0,1,0,DF,No
32,18,7,1,1,1,0,CF,Yes
32,19,6,1,1,1,0,ACF,No
32,20,5,0,0,0,0,MPF,No
32,21,4,1,1,1,0,DB,No
32,22,3,1,1,1,0,CB,Yes
32,23,2,1,0,0,0,AC,Yes
32,24,1,0,0,1,0,MP,Yes
32,25,8,0,1,1,0,DF,Yes
32,26,7,1,1,1,0,CF,Yes
32,27,6,0,1,1,0,ACF,Yes
32,28,5,0,1,0,0,MPF,No
32,29,4,1,0,0,0,DB,Yes
32,30,3,1,1,1,0,CB,Yes
32,31,2,1,1,1,0,AC,Yes
32,32,1,0,0,0,0,MP,Yes
33,1,1,1,1,0,0,MP,Yes
33,2,8,1,1,1,0,DF,Yes
33,3,7,0,1,0,0,CF,No
33,4,6,1,1,1,0,ACF,No
33,5,5,1,1,0,0,MPF,Yes
33,6,4,1,0,1,0,DB,No
33,7,3,1,1,0,0,CB,Yes
33,8,2,1,1,0,0,AC,Yes
33,9,1,0,0,0,0,MP,Yes
33,10,8,0,1,1,0,DF,Yes
33,11,7,1,1,1,0,CF,No
33,12,6,1,1,0,0,ACF,No
33,13,5,1,1,0,0,MPF,No
33,14,4,1,1,1,0,DB,No
33,15,3,1,0,1,0,CB,Yes
33,16,2,1,1,0,0,AC,Yes
33,17,1,1,1,0,0,MP,Yes
33,18,8,1,1,0,0,DF,Yes
33,19,7,1,1,1,0,CF,No
33,20,6,1,1,1,0,ACF,No
33,21,5,1,1,0,0,MPF,No
33,22,4,1,1,1,0,DB,No
33,23,3,1,0,1,0,CB,Yes
33,24,2,1,1,0,0,AC,No
33,25,1,1,1,0,0,MP,Yes
33,26,8,1,1,0,0,DF,Yes
33,27,7,1,0,1,0,CF,No
33,28,6,1,1,0,0,ACF,Yes
33,29,5,1,1,0,0,MPF,No
33,30,4,1,1,0,0,DB,Yes
33,31,3,1,0,1,0,CB,Yes
33,32,2,1,0,0,0,AC,No
34,1,2,0,1,0,0,AC,Yes
34,2,1,1,0,1,0,MP,Yes
34,3,8,1,1,1,0,DF,Yes
34,4,7,1,1,1,0,CF,No
34,5,6,1,1,1,0,ACF,No
34,6,5,1,1,0,0,MPF,No
34,7,4,1,1,1,0,DB,No
34,8,3,1,1,1,0,CB,Yes
34,9,2,0,0,0,0,AC,Yes
34,10,1,1,0,1,0,MP,Yes
34,11,8,1,1,0,0,DF,Yes
34,12,7,1,1,0,0,CF,No
34,13,6,0,1,1,0,ACF,No
34,14,5,1,0,1,0,MPF,No
34,15,4,1,1,0,0,DB,No
34,16,3,0,1,1,0,CB,Yes
34,17,2,1,1,0,0,AC,Yes
34,18,1,0,0,1,0,MP,Yes
34,19,8,0,1,0,0,DF,Yes
34,20,7,1,1,0,0,CF,No
34,21,6,1,0,1,0,ACF,No
34,22,5,1,0,1,0,MPF,No
34,23,4,1,1,1,0,DB,No
34,24,3,0,1,1,0,CB,Yes
34,25,2,1,1,1,0,AC,Yes
34,26,1,0,1,0,0,MP,Yes
34,27,8,1,1,0,0,DF,Yes
34,28,7,0,1,0,0,CF,No
34,29,6,0,1,0,0,ACF,No
34,30,5,1,1,1,0,MPF,No
34,31,4,1,1,1,0,DB,No
34,32,3,0,1,0,0,CB,Yes
35,1,3,1,0,0,0,CB,Yes
35,2,2,1,0,0,0,AC,Yes
35,3,1,1,1,1,0,MP,Yes
35,4,8,1,1,1,0,DF,No
35,5,7,1,1,0,0,CF,No
35,6,6,1,0,0,0,ACF,No
35,7,5,1,1,1,0,MPF,No
35,8,4,1,1,0,0,DB,No
35,9,3,1,0,0,0,CB,Yes
35,10,2,1,1,0,0,AC,Yes
35,11,1,1,0,0,0,MP,Yes
35,12,8,1,0,0,0,DF,Yes
35,13,7,1,0,0,0,CF,No
35,14,6,1,0,0,0,ACF,No
35,15,5,1,0,0,0,MPF,No
35,16,4,1,1,1,0,DB,No
35,17,3,1,0,0,0,CB,Yes
35,18,2,1,1,0,0,AC,Yes
35,19,1,1,0,0,0,MP,Yes
35,20,8,1,1,1,0,DF,Yes
35,21,7,1,1,0,0,CF,No
35,22,6,1,1,1,0,ACF,No
35,23,5,1,1,0,0,MPF,No
35,24,4,1,1,1,0,DB,Yes
35,25,3,1,1,0,0,CB,Yes
35,26,2,1,0,1,0,AC,Yes
35,27,1,1,1,0,0,MP,Yes
35,28,8,1,1,0,0,DF,Yes
35,29,7,1,0,0,0,CF,No
35,30,6,1,1,1,0,ACF,Yes
35,31,5,1,0,0,0,MPF,No
35,32,4,1,1,0,0,DB,No
36,1,4,0,1,1,0,DB,No
36,2,3,0,0,0,0,CB,Yes
36,3,2,1,0,1,0,AC,No
36,4,1,1,0,0,0,MP,Yes
36,5,8,1,0,0,0,DF,Yes
36,6,7,1,0,1,0,CF,Yes
36,7,6,1,0,0,0,ACF,No
36,8,5,1,1,1,0,MPF,No
36,9,4,1,0,1,0,DB,No
36,10,3,1,0,0,0,CB,Yes
36,11,2,0,0,0,0,AC,No
36,12,1,0,0,1,0,MP,Yes
36,13,8,1,0,0,0,DF,Yes
36,14,7,0,0,1,0,CF,No
36,15,6,1,1,0,0,ACF,No
36,16,5,1,1,1,0,MPF,No
36,17,4,0,0,0,0,DB,No
36,18,3,0,0,0,0,CB,Yes
36,19,2,1,0,1,0,AC,No
36,20,1,0,0,0,0,MP,Yes
36,21,8,1,0,0,0,DF,Yes
36,22,7,1,1,1,0,CF,No
36,23,6,1,0,0,0,ACF,No
36,24,5,1,0,0,0,MPF,No
36,25,4,1,1,0,0,DB,No
36,26,3,1,0,0,0,CB,Yes
36,27,2,1,0,0,0,AC,No
36,28,1,1,1,1,0,MP,Yes
36,29,8,1,1,0,0,DF,Yes
36,30,7,1,1,1,0,CF,No
36,31,6,1,1,1,0,ACF,Yes
36,32,5,1,1,1,0,MPF,No
37,1,5,1,1,0,0,MPF,No
37,2,4,1,1,1,0,DB,No
37,3,3,1,1,1,0,CB,Yes
37,4,2,1,1,1,0,AC,Yes
37,5,1,1,1,0,0,MP,No
37,6,8,1,1,0,0,DF,Yes
37,7,7,1,1,1,0,CF,No
37,8,6,1,1,1,0,ACF,No
37,9,5,1,0,0,0,MPF,No
37,10,4,1,1,1,0,DB,No
37,11,3,1,0,0,0,CB,Yes
37,12,2,1,1,0,0,AC,Yes
37,13,1,1,1,0,0,MP,Yes
37,14,8,0,1,1,0,DF,Yes
37,15,7,1,1,1,0,CF,Yes
37,16,6,0,1,0,0,ACF,No
37,17,5,1,1,0,0,MPF,No
37,18,4,1,1,1,0,DB,No
37,19,3,1,1,0,0,CB,Yes
37,20,2,1,1,1,0,AC,Yes
37,21,1,1,1,0,0,MP,Yes
37,22,8,1,1,1,0,DF,Yes
37,23,7,1,1,1,0,CF,No
37,24,6,1,0,0,0,ACF,No
37,25,5,0,0,0,0,MPF,No
37,26,4,1,0,1,0,DB,No
37,27,3,1,1,1,0,CB,Yes
37,28,2,1,1,1,0,AC,No
37,29,1,1,1,1,0,MP,Yes
37,30,8,1,0,0,0,DF,No
37,31,7,1,1,1,0,CF,No
37,32,6,1,1,0,0,ACF,No
38,1,6,1,1,0,0,ACF,No
38,2,5,1,1,1,0,MPF,No
38,3,4,1,0,1,0,DB,No
38,4,3,0,1,1,0,CB,Yes
38,5,2,1,1,1,0,AC,Yes
38,6,1,1,0,0,0,MP,Yes
38,7,8,0,0,0,0,DF,No
38,8,7,0,1,0,0,CF,No
38,9,6,1,1,0,0,ACF,No
38,10,5,1,0,0,0,MPF,No
38,11,4,1,0,1,0,DB,No
38,12,3,1,0,1,0,CB,Yes
38,13,2,1,0,0,0,AC,Yes
38,14,1,1,0,0,0,MP,Yes
38,15,8,1,1,0,0,DF,Yes
38,16,7,1,1,1,0,CF,No
38,17,6,1,1,0,0,ACF,No
38,18,5,1,1,0,0,MPF,No
38,19,4,0,0,1,0,DB,No
38,20,3,1,0,1,0,CB,Yes
38,21,2,0,1,1,0,AC,Yes
38,22,1,0,1,1,0,MP,Yes
38,23,8,1,0,1,0,DF,Yes
38,24,7,1,1,1,0,CF,No
38,25,6,1,0,0,0,ACF,No
38,26,5,1,1,0,0,MPF,No
38,27,4,1,1,1,0,DB,No
38,28,3,1,0,0,0,CB,Yes
38,29,2,1,0,1,0,AC,Yes
38,30,1,1,0,0,0,MP,Yes
38,31,8,1,0,0,0,DF,Yes
38,32,7,1,1,1,0,CF,No
39,1,7,1,0,1,0,CF,No
39,2,6,1,0,1,0,ACF,No
39,3,5,1,0,1,0,MPF,No
39,4,4,1,1,0,0,DB,No
39,5,3,1,0,1,0,CB,No
39,6,2,1,1,1,0,AC,Yes
39,7,1,1,0,1,0,MP,Yes
39,8,8,1,0,0,0,DF,Yes
39,9,7,1,0,1,0,CF,No
39,10,6,1,0,1,0,ACF,No
39,11,5,1,0,1,0,MPF,No
39,12,4,1,0,1,0,DB,No
39,13,3,0,1,1,0,CB,Yes
39,14,2,1,1,0,0,AC,Yes
39,15,1,1,1,0,0,MP,Yes
39,16,8,1,0,1,0,DF,Yes
39,17,7,1,0,0,0,CF,No
39,18,6,1,0,1,0,ACF,No
39,19,5,1,0,1,0,MPF,No
39,20,4,1,0,1,0,DB,No
39,21,3,1,1,0,0,CB,Yes
39,22,2,1,0,1,0,AC,Yes
39,23,1,1,0,0,0,MP,Yes
39,24,8,1,0,0,0,DF,Yes
39,25,7,1,0,0,0,CF,No
39,26,6,1,1,1,0,ACF,No
39,27,5,1,0,0,0,MPF,Yes
39,28,4,1,0,0,0,DB,No
39,29,3,1,0,0,0,CB,Yes
39,30,2,1,0,0,0,AC,Yes
39,31,1,1,0,0,0,MP,Yes
39,32,8,1,0,1,0,DF,Yes
40,1,8,1,1,1,0,DF,No
40,2,7,1,0,1,0,CF,No
40,3,6,1,0,1,0,ACF,No
40,4,5,1,1,1,0,MPF,No
40,5,4,1,1,1,0,DB,No
40,6,3,1,1,1,0,CB,Yes
40,7,2,1,1,1,0,AC,No
40,8,1,1,0,1,0,MP,Yes
40,9,8,1,0,1,0,DF,Yes
40,10,7,1,0,1,0,CF,No
40,11,6,1,1,1,0,ACF,No
40,12,5,1,1,1,0,MPF,No
40,13,4,1,1,1,0,DB,No
40,14,3,1,0,1,0,CB,Yes
40,15,2,1,1,1,0,AC,No
40,16,1,1,0,0,0,MP,Yes
40,17,8,1,1,1,0,DF,Yes
40,18,7,0,0,1,0,CF,No
40,19,6,1,1,1,0,ACF,No
40,20,5,1,1,1,0,MPF,No
40,21,4,1,0,1,0,DB,No
40,22,3,1,1,1,0,CB,No
40,23,2,1,1,0,0,AC,No
40,24,1,1,0,1,0,MP,Yes
40,25,8,1,0,1,0,DF,Yes
40,26,7,1,1,1,0,CF,No
40,27,6,1,1,1,0,ACF,No
40,28,5,1,0,1,0,MPF,No
40,29,4,1,1,1,0,DB,No
40,30,3,1,1,1,0,CB,Yes
40,31,2,1,0,1,0,AC,Yes
40,32,1,1,0,1,0,MP,Yes
